tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-7015,Vicenza,Clay,32,C,20250526,20,B0ID,4.0,,Ignacio Buse,R,183.0,PER,21.169,C0HV,,,Luca Castagnola,R,183.0,ITA,,6-3 6-2,3,R16,91.0,2.0,0.0,48.0,31.0,24.0,11.0,9.0,1.0,2.0,0.0,1.0,75.0,54.0,30.0,8.0,8.0,12.0,16.0,192.0,291.0,644.0,49.0
2025-7015,Vicenza,Clay,32,C,20250526,21,A0CJ,5.0,,Duje Ajdukovic,R,188.0,CRO,24.301,V0DP,,,Adolfo Daniel Vallejo,R,183.0,PAR,21.076,7-5 6-4,3,R16,90.0,5.0,1.0,67.0,41.0,31.0,14.0,11.0,2.0,4.0,0.0,2.0,71.0,46.0,27.0,13.0,11.0,4.0,8.0,181.0,303.0,242.0,231.0
2025-7015,Vicenza,Clay,32,C,20250526,22,N0CS,6.0,,Lukas Neumayer,R,183.0,AUT,22.719,S0GR,,,Timofey Skatov,R,173.0,KAZ,24.342,3-6 7-6(3) 6-4,3,R16,189.0,3.0,4.0,126.0,91.0,59.0,16.0,16.0,13.0,17.0,5.0,7.0,104.0,53.0,36.0,28.0,15.0,7.0,10.0,182.0,301.0,233.0,241.0
2025-7015,Vicenza,Clay,32,C,20250526,23,MJ98,,,Facundo Mena,R,183.0,ARG,32.674,H09F,,,Yu Hsiou Hsu,R,178.0,TPE,26.149,7-5 7-6(6),3,R16,105.0,4.0,0.0,65.0,33.0,27.0,19.0,12.0,0.0,2.0,0.0,0.0,80.0,65.0,40.0,11.0,12.0,6.0,9.0,214.0,261.0,261.0,215.0
2025-7015,Vicenza,Clay,32,C,20250526,24,S0WT,,,Joel Schwaerzler,L,188.0,AUT,19.326,CF01,,,Marco Cecchinato,R,185.0,ITA,32.652,6-3 6-1,3,R16,68.0,4.0,1.0,45.0,32.0,26.0,7.0,8.0,3.0,3.0,1.0,2.0,53.0,35.0,20.0,8.0,8.0,3.0,7.0,486.0,84.0,402.0,114.0
2025-7015,Vicenza,Clay,32,C,20250526,25,T0AP,1.0,,Chun Hsin Tseng,R,175.0,TPE,23.797,S0WT,,,Joel Schwaerzler,L,188.0,AUT,19.326,7-5 6-4,3,QF,114.0,6.0,1.0,63.0,35.0,28.0,17.0,11.0,4.0,5.0,2.0,1.0,76.0,49.0,33.0,12.0,11.0,6.0,9.0,94.0,648.0,486.0,84.0
2025-7015,Vicenza,Clay,32,C,20250526,26,K0EP,2.0,,Jerome Kym,R,198.0,SUI,22.283,A0CJ,5.0,,Duje Ajdukovic,R,188.0,CRO,24.301,6-7(8) 7-6(3) 7-6(6),3,QF,169.0,15.0,0.0,124.0,85.0,68.0,25.0,18.0,4.0,5.0,11.0,1.0,136.0,91.0,65.0,27.0,18.0,4.0,5.0,126.0,466.0,181.0,303.0
2025-7015,Vicenza,Clay,32,C,20250526,27,R0E0,3.0,,Chris Rodesch,R,198.0,LUX,23.855,MJ98,,,Facundo Mena,R,183.0,ARG,32.674,6-3 6-1,3,QF,72.0,3.0,1.0,52.0,34.0,22.0,13.0,8.0,3.0,4.0,2.0,1.0,54.0,36.0,20.0,5.0,8.0,5.0,10.0,172.0,328.0,214.0,261.0
2025-7015,Vicenza,Clay,32,C,20250526,28,N0CS,6.0,,Lukas Neumayer,R,183.0,AUT,22.719,B0ID,4.0,,Ignacio Buse,R,183.0,PER,21.169,6-3 2-6 7-6(6),3,QF,156.0,1.0,2.0,94.0,62.0,42.0,12.0,14.0,7.0,13.0,6.0,4.0,100.0,66.0,38.0,16.0,15.0,6.0,12.0,182.0,301.0,192.0,291.0
2025-7015,Vicenza,Clay,32,C,20250526,29,T0AP,1.0,,Chun Hsin Tseng,R,175.0,TPE,23.797,R0E0,3.0,,Chris Rodesch,R,198.0,LUX,23.855,6-4 6-3,3,SF,82.0,2.0,2.0,51.0,34.0,26.0,12.0,9.0,3.0,3.0,2.0,5.0,70.0,49.0,36.0,7.0,10.0,9.0,12.0,94.0,648.0,172.0,328.0
2025-7015,Vicenza,Clay,32,C,20250526,30,N0CS,6.0,,Lukas Neumayer,R,183.0,AUT,22.719,K0EP,2.0,,Jerome Kym,R,198.0,SUI,22.283,W/O,3,SF,,,,,,,,,,,,,,,,,,,,182.0,301.0,126.0,466.0
2025-7015,Vicenza,Clay,32,C,20250526,31,T0AP,1.0,,Chun Hsin Tseng,R,175.0,TPE,23.797,N0CS,6.0,,Lukas Neumayer,R,183.0,AUT,22.719,6-3 6-4,3,F,81.0,0.0,1.0,53.0,32.0,28.0,12.0,10.0,2.0,3.0,1.0,2.0,53.0,33.0,23.0,9.0,9.0,5.0,8.0,94.0,648.0,182.0,301.0
2025-9188,Little Rock,Hard,32,C,20250526,1,K0A3,,,Patrick Kypson,R,188.0,USA,25.577,KC12,1.0,,Mitchell Krueger,R,188.0,USA,31.368,6-3 4-6 6-4,3,R32,152.0,13.0,3.0,86.0,51.0,39.0,23.0,15.0,4.0,5.0,14.0,2.0,101.0,61.0,49.0,16.0,14.0,8.0,10.0,344.0,148.0,140.0,422.0
2025-9188,Little Rock,Hard,32,C,20250526,2,D0DP,2.0,,Liam Draxl,R,185.0,CAN,23.472,J0DZ,,,Rafael Jodar,R,191.0,ESP,18.689,7-5 6-2,3,R32,108.0,2.0,1.0,70.0,51.0,34.0,8.0,10.0,5.0,7.0,2.0,2.0,63.0,42.0,21.0,12.0,10.0,3.0,8.0,146.0,403.0,707.0,38.0
2025-9188,Little Rock,Hard,32,C,20250526,3,S0AQ,3.0,,Yuta Shimizu,L,163.0,JPN,25.963,M0AW,,,Nicolas Mejia,R,183.0,COL,25.287,7-6(4) 6-0,3,R32,118.0,1.0,0.0,67.0,43.0,33.0,12.0,9.0,4.0,5.0,5.0,0.0,66.0,38.0,23.0,11.0,9.0,5.0,9.0,191.0,291.0,250.0,226.0
2025-9188,Little Rock,Hard,32,C,20250526,4,GK06,4.0,,Alexis Galarneau,R,180.0,CAN,26.234,N0AL,,,Govind Nanda,R,178.0,USA,24.268,6-3 6-3,3,R32,87.0,1.0,0.0,59.0,36.0,24.0,14.0,9.0,2.0,3.0,0.0,2.0,54.0,37.0,22.0,7.0,9.0,4.0,8.0,202.0,277.0,364.0,132.0
2025-9188,Little Rock,Hard,32,C,20250526,5,M0RX,,,Kenta Miyoshi,R,185.0,JPN,,RH59,5.0,,Santiago Rodriguez Taverna,R,191.0,ARG,25.862,7-5 5-1 RET,3,R32,97.0,10.0,0.0,57.0,37.0,30.0,9.0,9.0,1.0,2.0,1.0,2.0,62.0,37.0,24.0,9.0,9.0,9.0,13.0,656.0,46.0,195.0,284.0
2025-9188,Little Rock,Hard,32,C,20250526,6,S0BT,,,Adria Soriano Barrera,R,191.0,COL,25.982,E768,6.0,,Antoine Escoffier,R,185.0,FRA,33.238,7-5 7-6(4),3,R32,129.0,5.0,5.0,84.0,47.0,35.0,19.0,12.0,5.0,7.0,5.0,6.0,90.0,47.0,32.0,19.0,12.0,7.0,10.0,404.0,114.0,215.0,261.0
2025-9188,Little Rock,Hard,32,C,20250526,7,KE64,,,Stefan Kozlov,R,183.0,USA,27.313,DF88,7.0,,Aziz Dougaz,L,188.0,TUN,28.167,5-7 6-3 6-2,3,R32,168.0,1.0,3.0,106.0,72.0,45.0,17.0,14.0,13.0,17.0,7.0,7.0,100.0,59.0,35.0,17.0,15.0,2.0,9.0,375.0,127.0,222.0,250.0
2025-9188,Little Rock,Hard,32,C,20250526,8,J0A4,8.0,,Paul Jubb,R,180.0,GBR,25.569,SM88,,,Karue Sell,R,183.0,BRA,31.532,7-5 6-3,3,R32,91.0,2.0,3.0,63.0,44.0,28.0,14.0,10.0,4.0,5.0,2.0,4.0,74.0,35.0,22.0,18.0,11.0,8.0,12.0,254.0,218.0,285.0,188.0
2025-9188,Little Rock,Hard,32,C,20250526,9,AG08,,,Andres Andrade,R,180.0,ECU,26.448,I305,,,Ilya Ivashka,R,193.0,BLR,3.125,7-6(4) 6-2,3,R32,108.0,2.0,4.0,71.0,46.0,31.0,9.0,10.0,9.0,12.0,1.0,5.0,62.0,40.0,24.0,9.0,10.0,6.0,11.0,306.0,173.0,956.0,17.0
2025-9188,Little Rock,Hard,32,C,20250526,10,M0RE,,,Patrick Maloney,R,193.0,USA,,KC29,,,Nicolas Kicker,R,178.0,ARG,32.775,5-7 6-2 6-3,3,R32,165.0,8.0,3.0,116.0,69.0,46.0,23.0,15.0,10.0,13.0,1.0,1.0,87.0,64.0,39.0,10.0,14.0,8.0,13.0,342.0,149.0,397.0,115.0
2025-9188,Little Rock,Hard,32,C,20250526,11,M0NP,,,Andres Martin,R,183.0,USA,23.885,CH27,,,Hyeon Chung,R,188.0,KOR,29.018,6-3 6-2,3,R32,75.0,2.0,0.0,52.0,35.0,26.0,11.0,9.0,0.0,0.0,0.0,1.0,48.0,28.0,18.0,8.0,8.0,3.0,6.0,374.0,128.0,390.0,119.0
2025-9188,Little Rock,Hard,32,C,20250526,12,M0RG,,,Daniel Milavsky,R,193.0,USA,,B0EK,,,Moerani Bouzige,R,180.0,AUS,,6-4 6-4,3,R32,83.0,6.0,1.0,63.0,37.0,31.0,13.0,10.0,2.0,2.0,6.0,0.0,62.0,42.0,30.0,8.0,10.0,2.0,4.0,679.0,42.0,369.0,130.0
2025-9188,Little Rock,Hard,32,C,20250526,13,N707,,,Naoki Nakagawa,R,180.0,JPN,,K0EL,,,Alexander Kotzen,R,185.0,USA,,6-4 6-4,3,R32,101.0,5.0,2.0,60.0,28.0,23.0,21.0,10.0,3.0,3.0,1.0,1.0,59.0,34.0,23.0,14.0,10.0,1.0,3.0,349.0,144.0,890.0,21.0
2025-9188,Little Rock,Hard,32,C,20250526,14,N09U,,,Rio Noguchi,R,168.0,JPN,26.409,Z0CQ,,,Yi Zhou,R,193.0,CHN,202.0,6-4 6-4,3,R32,94.0,0.0,2.0,63.0,38.0,24.0,20.0,10.0,4.0,4.0,0.0,3.0,62.0,37.0,28.0,12.0,10.0,2.0,4.0,246.0,228.0,367.0,130.0
2025-9188,Little Rock,Hard,32,C,20250526,15,Z0BZ,,,Michael Zheng,R,188.0,USA,21.328,LI10,,,Christian Langmo,R,191.0,USA,,6-2 6-2,3,R32,76.0,1.0,1.0,48.0,36.0,28.0,7.0,8.0,0.0,0.0,0.0,7.0,62.0,32.0,19.0,12.0,8.0,2.0,6.0,723.0,35.0,325.0,161.0
2025-9188,Little Rock,Hard,32,C,20250526,16,Z0AK,,,Tyler Zink,R,185.0,USA,,W857,,,Tung Lin Wu,R,188.0,TPE,27.039,7-6(3) 5-4 RET,3,R32,108.0,14.0,0.0,61.0,30.0,26.0,17.0,10.0,1.0,3.0,1.0,3.0,84.0,49.0,27.0,20.0,11.0,6.0,9.0,334.0,156.0,264.0,213.0
2025-9188,Little Rock,Hard,32,C,20250526,17,D0DP,2.0,,Liam Draxl,R,185.0,CAN,23.472,M0RE,,,Patrick Maloney,R,193.0,USA,,6-4 6-1,3,R16,83.0,0.0,3.0,64.0,44.0,29.0,10.0,8.0,9.0,10.0,2.0,5.0,45.0,23.0,13.0,10.0,9.0,1.0,6.0,146.0,403.0,342.0,149.0
2025-9188,Little Rock,Hard,32,C,20250526,18,M0NP,,,Andres Martin,R,183.0,USA,23.885,S0AQ,3.0,,Yuta Shimizu,L,163.0,JPN,25.963,6-1 6-4,3,R16,73.0,1.0,2.0,55.0,35.0,28.0,11.0,9.0,1.0,1.0,0.0,0.0,48.0,33.0,20.0,6.0,8.0,2.0,5.0,374.0,128.0,191.0,291.0
2025-9188,Little Rock,Hard,32,C,20250526,19,N707,,,Naoki Nakagawa,R,180.0,JPN,,GK06,4.0,,Alexis Galarneau,R,180.0,CAN,26.234,6-3 6-4,3,R16,90.0,0.0,3.0,57.0,24.0,19.0,15.0,10.0,1.0,4.0,1.0,3.0,61.0,35.0,21.0,11.0,9.0,2.0,7.0,349.0,144.0,202.0,277.0
2025-9188,Little Rock,Hard,32,C,20250526,20,N09U,,,Rio Noguchi,R,168.0,JPN,26.409,J0A4,8.0,,Paul Jubb,R,180.0,GBR,25.569,7-5 6-3,3,R16,94.0,2.0,2.0,67.0,41.0,28.0,15.0,11.0,2.0,4.0,0.0,6.0,65.0,38.0,22.0,11.0,10.0,3.0,7.0,246.0,228.0,254.0,218.0
2025-9188,Little Rock,Hard,32,C,20250526,21,AG08,,,Andres Andrade,R,180.0,ECU,26.448,KE64,,,Stefan Kozlov,R,183.0,USA,27.313,6-1 4-6 7-5,3,R16,177.0,0.0,6.0,86.0,56.0,34.0,13.0,14.0,3.0,9.0,0.0,1.0,108.0,81.0,41.0,13.0,15.0,13.0,22.0,306.0,173.0,375.0,127.0
2025-9188,Little Rock,Hard,32,C,20250526,22,K0A3,,,Patrick Kypson,R,188.0,USA,25.577,Z0AK,,,Tyler Zink,R,185.0,USA,,6-4 6-4,3,R16,88.0,6.0,1.0,54.0,31.0,23.0,13.0,10.0,0.0,1.0,7.0,1.0,62.0,33.0,27.0,12.0,10.0,4.0,7.0,344.0,148.0,334.0,156.0
2025-9188,Little Rock,Hard,32,C,20250526,23,M0RX,,,Kenta Miyoshi,R,185.0,JPN,,M0RG,,,Daniel Milavsky,R,193.0,USA,,6-2 6-4,3,R16,79.0,5.0,2.0,53.0,23.0,20.0,17.0,9.0,3.0,4.0,2.0,3.0,59.0,43.0,26.0,7.0,9.0,3.0,7.0,656.0,46.0,679.0,42.0
2025-9188,Little Rock,Hard,32,C,20250526,24,Z0BZ,,,Michael Zheng,R,188.0,USA,21.328,S0BT,,,Adria Soriano Barrera,R,191.0,COL,25.982,6-2 6-1,3,R16,55.0,2.0,1.0,34.0,22.0,18.0,10.0,7.0,0.0,0.0,2.0,4.0,59.0,36.0,18.0,10.0,8.0,8.0,13.0,723.0,35.0,404.0,114.0
2025-9188,Little Rock,Hard,32,C,20250526,25,D0DP,2.0,,Liam Draxl,R,185.0,CAN,23.472,M0RX,,,Kenta Miyoshi,R,185.0,JPN,,7-6(4) 6-4,3,QF,133.0,2.0,6.0,78.0,45.0,33.0,18.0,11.0,5.0,7.0,7.0,3.0,75.0,48.0,28.0,18.0,11.0,6.0,9.0,146.0,403.0,656.0,46.0
2025-9188,Little Rock,Hard,32,C,20250526,26,AG08,,,Andres Andrade,R,180.0,ECU,26.448,N707,,,Naoki Nakagawa,R,180.0,JPN,,6-4 6-1,3,QF,79.0,2.0,0.0,47.0,24.0,18.0,14.0,8.0,5.0,6.0,4.0,2.0,55.0,29.0,15.0,11.0,9.0,6.0,11.0,306.0,173.0,349.0,144.0
2025-9188,Little Rock,Hard,32,C,20250526,27,K0A3,,,Patrick Kypson,R,188.0,USA,25.577,N09U,,,Rio Noguchi,R,168.0,JPN,26.409,6-1 6-2,3,QF,64.0,6.0,1.0,43.0,32.0,28.0,5.0,8.0,0.0,0.0,2.0,3.0,44.0,22.0,13.0,9.0,7.0,2.0,6.0,344.0,148.0,246.0,228.0
2025-9188,Little Rock,Hard,32,C,20250526,28,Z0BZ,,,Michael Zheng,R,188.0,USA,21.328,M0NP,,,Andres Martin,R,183.0,USA,23.885,6-4 6-2,3,QF,66.0,3.0,0.0,40.0,22.0,20.0,13.0,9.0,0.0,1.0,2.0,4.0,53.0,32.0,21.0,8.0,9.0,3.0,7.0,723.0,35.0,374.0,128.0
2025-9188,Little Rock,Hard,32,C,20250526,29,Z0BZ,,,Michael Zheng,R,188.0,USA,21.328,D0DP,2.0,,Liam Draxl,R,185.0,CAN,23.472,6-4 6-4,3,SF,110.0,6.0,0.0,61.0,34.0,23.0,16.0,10.0,4.0,6.0,0.0,3.0,78.0,42.0,23.0,20.0,10.0,5.0,9.0,723.0,35.0,146.0,403.0
2025-9188,Little Rock,Hard,32,C,20250526,30,K0A3,,,Patrick Kypson,R,188.0,USA,25.577,AG08,,,Andres Andrade,R,180.0,ECU,26.448,6-3 6-2,3,SF,78.0,7.0,1.0,63.0,42.0,31.0,12.0,9.0,7.0,7.0,1.0,3.0,47.0,26.0,16.0,11.0,8.0,1.0,4.0,344.0,148.0,306.0,173.0
2025-9188,Little Rock,Hard,32,C,20250526,31,K0A3,,,Patrick Kypson,R,188.0,USA,25.577,Z0BZ,,,Michael Zheng,R,188.0,USA,21.328,6-1 1-6 7-5,3,F,142.0,4.0,0.0,80.0,50.0,34.0,17.0,13.0,3.0,6.0,6.0,6.0,96.0,42.0,29.0,26.0,13.0,4.0,8.0,344.0,148.0,723.0,35.0
2025-2873,Tyler,Hard,32,C,20250602,1,KC12,1.0,,Mitchell Krueger,R,188.0,USA,31.387,W857,,,Tung Lin Wu,R,188.0,TPE,27.058,7-6(4) 5-7 6-1,3,R32,154.0,10.0,5.0,91.0,60.0,44.0,16.0,16.0,3.0,7.0,9.0,5.0,105.0,71.0,45.0,16.0,15.0,11.0,16.0,140.0,422.0,264.0,213.0
2025-2873,Tyler,Hard,32,C,20250602,2,S0VM,,,Trevor Svajda,R,175.0,USA,19.118,D0DP,2.0,,Liam Draxl,R,185.0,CAN,23.491,1-1 RET,3,R32,20.0,1.0,0.0,7.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,9.0,6.0,1.0,1.0,1.0,1.0,733.0,34.0,146.0,403.0
2025-2873,Tyler,Hard,32,C,20250602,3,S0AQ,3.0,,Yuta Shimizu,L,163.0,JPN,25.982,T0IZ,,,Alvin Nicholas Tudorica,L,178.0,CAN,,3-6 6-2 6-3,3,R32,109.0,7.0,4.0,78.0,49.0,33.0,14.0,13.0,5.0,9.0,1.0,4.0,93.0,49.0,29.0,21.0,13.0,10.0,16.0,191.0,291.0,451.0,97.0
2025-2873,Tyler,Hard,32,C,20250602,4,E768,4.0,,Antoine Escoffier,R,185.0,FRA,33.257,SX77,,,Isaiah Strode,R,183.0,USA,,6-2 6-4,3,R32,87.0,4.0,1.0,58.0,33.0,28.0,13.0,9.0,6.0,6.0,5.0,5.0,70.0,37.0,24.0,14.0,9.0,5.0,8.0,215.0,261.0,751.0,32.0
2025-2873,Tyler,Hard,32,C,20250602,5,M0NP,,,Andres Martin,R,183.0,USA,23.904,DF88,5.0,,Aziz Dougaz,L,188.0,TUN,28.186,6-2 6-2,3,R32,70.0,4.0,2.0,48.0,30.0,23.0,12.0,8.0,2.0,2.0,7.0,3.0,64.0,39.0,24.0,8.0,8.0,6.0,10.0,374.0,128.0,222.0,250.0
2025-2873,Tyler,Hard,32,C,20250602,6,N09U,6.0,,Rio Noguchi,R,168.0,JPN,26.428,LI10,,,Christian Langmo,R,191.0,USA,,3-6 6-2 6-0,3,R32,99.0,6.0,1.0,64.0,41.0,33.0,11.0,11.0,2.0,3.0,13.0,4.0,72.0,44.0,29.0,10.0,12.0,2.0,7.0,246.0,228.0,325.0,161.0
2025-2873,Tyler,Hard,32,C,20250602,7,M0AW,7.0,,Nicolas Mejia,R,183.0,COL,25.306,Z0AK,,,Tyler Zink,R,185.0,USA,,6-3 7-6(6),3,R32,108.0,7.0,1.0,61.0,37.0,26.0,14.0,10.0,1.0,4.0,6.0,5.0,80.0,39.0,24.0,17.0,11.0,4.0,9.0,250.0,226.0,334.0,156.0
2025-2873,Tyler,Hard,32,C,20250602,8,J0A4,8.0,,Paul Jubb,R,180.0,GBR,25.588,CH27,,,Hyeon Chung,R,188.0,KOR,29.038,4-6 6-4 6-4,3,R32,144.0,4.0,7.0,90.0,57.0,36.0,10.0,15.0,6.0,13.0,2.0,11.0,92.0,50.0,28.0,19.0,15.0,6.0,14.0,254.0,218.0,390.0,119.0
2025-2873,Tyler,Hard,32,C,20250602,9,D0D4,,,Stefan Dostanic,R,188.0,USA,23.576,Z0BZ,,,Michael Zheng,R,188.0,USA,21.347,7-6(3) 6-4,3,R32,118.0,5.0,4.0,83.0,47.0,35.0,22.0,11.0,3.0,3.0,2.0,5.0,81.0,43.0,29.0,22.0,11.0,2.0,3.0,416.0,109.0,723.0,35.0
2025-2873,Tyler,Hard,32,C,20250602,10,I305,,,Ilya Ivashka,R,193.0,BLR,31.269,B0PW,,,Kaylan Bigun,L,183.0,USA,,3-6 6-1 4-1 RET,3,R32,109.0,8.0,4.0,76.0,49.0,33.0,10.0,10.0,8.0,11.0,2.0,9.0,74.0,29.0,19.0,15.0,11.0,9.0,15.0,956.0,17.0,938.0,18.0
2025-2873,Tyler,Hard,32,C,20250602,11,J0DZ,,,Rafael Jodar,R,191.0,ESP,18.708,AG08,,,Andres Andrade,R,180.0,ECU,26.467,6-3 6-4,3,R32,92.0,4.0,3.0,59.0,33.0,24.0,17.0,10.0,2.0,3.0,0.0,5.0,56.0,35.0,22.0,10.0,9.0,2.0,5.0,707.0,38.0,306.0,173.0
2025-2873,Tyler,Hard,32,C,20250602,12,K0A3,,,Patrick Kypson,R,188.0,USA,25.596,B0EK,,,Moerani Bouzige,R,180.0,AUS,,6-4 6-7(4) 6-4,3,R32,144.0,20.0,3.0,104.0,74.0,58.0,18.0,16.0,11.0,11.0,10.0,4.0,92.0,48.0,37.0,28.0,16.0,0.0,2.0,344.0,148.0,369.0,130.0
2025-2873,Tyler,Hard,32,C,20250602,13,RG42,,,Alex Rybakov,L,185.0,USA,28.345,N0AL,,,Govind Nanda,R,178.0,USA,24.287,6-4 6-3,3,R32,92.0,1.0,3.0,67.0,39.0,29.0,14.0,10.0,3.0,5.0,3.0,0.0,62.0,47.0,29.0,5.0,9.0,5.0,9.0,413.0,110.0,364.0,132.0
2025-2873,Tyler,Hard,32,C,20250602,14,SM88,,,Karue Sell,R,183.0,BRA,31.551,M0NB,,,Aidan Mayo,R,183.0,USA,,2-6 6-4 6-2,3,R32,121.0,9.0,2.0,92.0,57.0,39.0,18.0,13.0,7.0,9.0,9.0,4.0,80.0,52.0,37.0,11.0,13.0,1.0,4.0,285.0,188.0,311.0,172.0
2025-2873,Tyler,Hard,32,C,20250602,15,WB32,,,Yibing Wu,R,183.0,CHN,25.634,M0RE,,,Patrick Maloney,R,193.0,USA,,7-5 4-6 6-2,3,R32,123.0,9.0,2.0,86.0,59.0,39.0,14.0,15.0,2.0,6.0,7.0,7.0,92.0,52.0,33.0,15.0,15.0,7.0,13.0,401.0,114.0,342.0,149.0
2025-2873,Tyler,Hard,32,C,20250602,16,Z0CQ,,,Yi Zhou,R,193.0,CHN,20.219,H0B7,,,Trey Hilderbrand,R,196.0,USA,,6-1 6-4,3,R32,65.0,7.0,2.0,47.0,31.0,27.0,11.0,9.0,2.0,2.0,6.0,3.0,49.0,29.0,18.0,8.0,8.0,2.0,5.0,367.0,130.0,652.0,47.0
2025-2873,Tyler,Hard,32,C,20250602,17,SM88,,,Karue Sell,R,183.0,BRA,31.551,KC12,1.0,,Mitchell Krueger,R,188.0,USA,31.387,6-3 6-2,3,R16,94.0,6.0,1.0,69.0,35.0,22.0,25.0,9.0,6.0,6.0,0.0,4.0,55.0,35.0,23.0,7.0,8.0,4.0,7.0,285.0,188.0,140.0,422.0
2025-2873,Tyler,Hard,32,C,20250602,18,Z0CQ,,,Yi Zhou,R,193.0,CHN,20.219,S0AQ,3.0,,Yuta Shimizu,L,163.0,JPN,25.982,6-3 6-4,3,R16,76.0,6.0,2.0,52.0,28.0,21.0,11.0,10.0,1.0,4.0,0.0,3.0,66.0,46.0,26.0,5.0,9.0,3.0,8.0,367.0,130.0,191.0,291.0
2025-2873,Tyler,Hard,32,C,20250602,19,WB32,,,Yibing Wu,R,183.0,CHN,25.634,E768,4.0,,Antoine Escoffier,R,185.0,FRA,33.257,7-6(3) 7-5,3,R16,119.0,3.0,3.0,73.0,46.0,30.0,17.0,12.0,3.0,5.0,7.0,4.0,77.0,46.0,32.0,15.0,12.0,5.0,8.0,401.0,114.0,215.0,261.0
2025-2873,Tyler,Hard,32,C,20250602,20,N09U,6.0,,Rio Noguchi,R,168.0,JPN,26.428,D0D4,,,Stefan Dostanic,R,188.0,USA,23.576,5-7 6-2 6-1,3,R16,162.0,6.0,1.0,96.0,59.0,40.0,18.0,13.0,3.0,6.0,6.0,5.0,115.0,65.0,37.0,21.0,14.0,20.0,27.0,246.0,228.0,416.0,109.0
2025-2873,Tyler,Hard,32,C,20250602,21,RG42,,,Alex Rybakov,L,185.0,USA,28.345,M0AW,7.0,,Nicolas Mejia,R,183.0,COL,25.306,6-3 6-4,3,R16,81.0,6.0,0.0,48.0,33.0,28.0,12.0,10.0,0.0,0.0,6.0,0.0,51.0,40.0,30.0,4.0,9.0,2.0,4.0,413.0,110.0,250.0,226.0
2025-2873,Tyler,Hard,32,C,20250602,22,K0A3,,,Patrick Kypson,R,188.0,USA,25.596,J0A4,8.0,,Paul Jubb,R,180.0,GBR,25.588,7-5 6-1,3,R16,91.0,9.0,0.0,57.0,39.0,30.0,13.0,10.0,4.0,4.0,6.0,9.0,64.0,31.0,17.0,18.0,9.0,1.0,4.0,344.0,148.0,254.0,218.0
2025-2873,Tyler,Hard,32,C,20250602,23,M0NP,,,Andres Martin,R,183.0,USA,23.904,J0DZ,,,Rafael Jodar,R,191.0,ESP,18.708,7-5 2-6 7-5,3,R16,189.0,5.0,2.0,104.0,65.0,44.0,18.0,16.0,5.0,10.0,4.0,7.0,117.0,69.0,45.0,22.0,16.0,13.0,18.0,374.0,128.0,707.0,38.0
2025-2873,Tyler,Hard,32,C,20250602,24,S0VM,,,Trevor Svajda,R,175.0,USA,19.118,I305,,,Ilya Ivashka,R,193.0,BLR,31.269,7-5 6-3,3,R16,103.0,5.0,2.0,64.0,30.0,18.0,18.0,11.0,1.0,6.0,1.0,5.0,62.0,35.0,16.0,11.0,10.0,4.0,11.0,733.0,34.0,956.0,17.0
2025-2873,Tyler,Hard,32,C,20250602,25,Z0CQ,,,Yi Zhou,R,193.0,CHN,20.219,N09U,6.0,,Rio Noguchi,R,168.0,JPN,26.428,7-5 6-2,3,QF,83.0,3.0,1.0,63.0,43.0,29.0,14.0,10.0,5.0,6.0,0.0,1.0,59.0,39.0,23.0,11.0,10.0,2.0,6.0,367.0,130.0,246.0,228.0
2025-2873,Tyler,Hard,32,C,20250602,26,K0A3,,,Patrick Kypson,R,188.0,USA,25.596,S0VM,,,Trevor Svajda,R,175.0,USA,19.118,6-4 7-5,3,QF,117.0,7.0,1.0,78.0,44.0,30.0,21.0,11.0,5.0,6.0,8.0,3.0,71.0,33.0,25.0,18.0,11.0,6.0,9.0,344.0,148.0,733.0,34.0
2025-2873,Tyler,Hard,32,C,20250602,27,SM88,,,Karue Sell,R,183.0,BRA,31.551,M0NP,,,Andres Martin,R,183.0,USA,23.904,6-4 4-6 6-4,3,QF,130.0,5.0,3.0,86.0,48.0,36.0,24.0,15.0,3.0,5.0,9.0,1.0,96.0,67.0,44.0,17.0,15.0,7.0,10.0,285.0,188.0,374.0,128.0
2025-2873,Tyler,Hard,32,C,20250602,28,WB32,,,Yibing Wu,R,183.0,CHN,25.634,RG42,,,Alex Rybakov,L,185.0,USA,28.345,7-6(2) 6-2,3,QF,87.0,1.0,2.0,54.0,34.0,24.0,12.0,10.0,3.0,6.0,6.0,2.0,64.0,38.0,22.0,11.0,10.0,9.0,14.0,401.0,114.0,413.0,110.0
