tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-9167,Phoenix,Hard,32,C,20260309.0,8,MW02,1.0,,Corentin Moutet,L,180.0,FRA,26.888,HB64,,,Quentin Halys,R,191.0,FRA,29.366,6-4 6-4,3,R16,84.0,5.0,2.0,56,33.0,25,14.0,10.0,2.0,3.0,3.0,2.0,51.0,34.0,22.0,11.0,10.0,0.0,3,33.0,1383,102.0,600
2026-9167,Phoenix,Hard,32,C,20260309.0,7,Q02L,8.0,,Ethan Quinn,R,191.0,USA,21.99,BM95,,,Benjamin Bonzi,R,183.0,FRA,29.747,7-6(4) 7-6(7),3,QF,106.0,16.0,5.0,88,61.0,50,11.0,12.0,7.0,8.0,4.0,5.0,75.0,48.0,37.0,16.0,12.0,1.0,2,73.0,761,111.0,564
2026-9167,Phoenix,Hard,32,C,20260309.0,6,GC88,7.0,,Marcos Giron,R,180.0,USA,32.624,BT72,4.0,,Nuno Borges,R,185.0,POR,29.049,7-6(8) 6-2,3,QF,88.0,4.0,0.0,69,42.0,32,15.0,10.0,4.0,4.0,4.0,2.0,67.0,42.0,26.0,15.0,10.0,4.0,6,69.0,780,49.0,1020
2026-9167,Phoenix,Hard,32,C,20260309.0,5,HD68,,,Billy Harris,R,193.0,GBR,31.118,ME82,3.0,,Adrian Mannarino,L,180.0,FRA,37.692,6-4 6-7(4) 6-4,3,QF,200.0,14.0,2.0,123,78.0,53,23.0,16.0,11.0,14.0,4.0,3.0,96.0,49.0,35.0,23.0,16.0,1.0,6,151.0,406,48.0,1025
2026-9167,Phoenix,Hard,32,C,20260309.0,4,MW02,1.0,,Corentin Moutet,L,180.0,FRA,26.888,BG23,,,Nikoloz Basilashvili,R,185.0,GEO,34.04,7-6(5) 6-4,3,QF,102.0,3.0,3.0,70,43.0,30,14.0,11.0,2.0,5.0,8.0,7.0,79.0,45.0,30.0,13.0,11.0,9.0,13,33.0,1383,133.0,464
2026-9167,Phoenix,Hard,32,C,20260309.0,3,Q02L,8.0,,Ethan Quinn,R,191.0,USA,21.99,HD68,,,Billy Harris,R,193.0,GBR,31.118,7-6(6) 7-6(5),3,SF,124.0,15.0,4.0,84,53.0,43,14.0,12.0,3.0,4.0,4.0,2.0,85.0,48.0,34.0,21.0,12.0,1.0,2,73.0,761,151.0,406
2026-9167,Phoenix,Hard,32,C,20260309.0,2,GC88,7.0,,Marcos Giron,R,180.0,USA,32.624,MW02,1.0,,Corentin Moutet,L,180.0,FRA,26.888,4-6 6-3 6-4,3,SF,148.0,2.0,1.0,89,52.0,36,15.0,15.0,2.0,7.0,0.0,4.0,93.0,64.0,38.0,11.0,14.0,4.0,10,69.0,780,33.0,1383
2026-9167,Phoenix,Hard,32,C,20260309.0,1,Q02L,8.0,,Ethan Quinn,R,191.0,USA,21.99,GC88,7.0,,Marcos Giron,R,180.0,USA,32.624,7-6(1) 4-6 7-5,3,F,124.0,18.0,2.0,97,57.0,49,22.0,17.0,2.0,4.0,5.0,1.0,89.0,53.0,41.0,24.0,17.0,1.0,3,73.0,761,69.0,780
2026-2985,Crete 2,Hard,32,C,20260309.0,31,J0A4,,,Paul Jubb,R,180.0,GBR,26.355,T0GE,,,Pavlos Tsitsipas,R,196.0,GRE,20.627,7-6(4) 6-3,3,R32,109.0,3.0,4.0,70,49.0,27,12.0,10.0,3.0,7.0,2.0,8.0,83.0,52.0,31.0,10.0,11.0,3.0,9,310.0,163,1025.0,16
2026-2985,Crete 2,Hard,32,C,20260309.0,30,D0D4,,,Stefan Dostanic,R,188.0,USA,24.342,B0TP,,,Henry Bernet,R,191.0,SUI,19.118,6-3 6-4,3,R32,74.0,1.0,1.0,51,34.0,22,12.0,9.0,2.0,4.0,1.0,5.0,54.0,25.0,16.0,10.0,10.0,2.0,7,358.0,133,502.0,84
2026-2985,Crete 2,Hard,32,C,20260309.0,29,GG65,,,Michael Geerts,R,178.0,BEL,31.14,P0K4,6.0,,Tiago Pereira,R,0.0,PRT,21.717,6-0 6-2,3,R32,70.0,2.0,1.0,46,26.0,21,9.0,7.0,2.0,3.0,0.0,0.0,41.0,22.0,11.0,4.0,7.0,1.0,7,297.0,174,267.0,201
2026-2985,Crete 2,Hard,32,C,20260309.0,28,GA79,1.0,,Lorenzo Giustino,R,180.0,ITA,34.494,DC76,,,Viktor Durasovic,R,185.0,NOR,28.972,6-7(5) 6-4 6-3,3,R32,174.0,4.0,4.0,107,66.0,50,16.0,15.0,7.0,10.0,2.0,7.0,101.0,55.0,35.0,23.0,16.0,4.0,10,204.0,292,455.0,100
2026-2985,Crete 2,Hard,32,C,20260309.0,27,S0NV,,,Abdullah Shelbayh,L,180.0,JOR,22.311,BV25,,,Javier Barranco Cosano,L,180.0,ESP,27.307,6-2 4-2 RET,3,R32,79.0,4.0,2.0,39,22.0,20,10.0,7.0,1.0,1.0,1.0,2.0,52.0,34.0,20.0,7.0,7.0,10.0,13,319.0,156,373.0,126
2026-2985,Crete 2,Hard,32,C,20260309.0,26,RG42,,,Alex Rybakov,L,185.0,USA,29.112,X01C,,,Ioannis Xilas,R,178.0,GRE,24.824,6-3 6-2,3,R32,101.0,4.0,5.0,66,43.0,30,11.0,9.0,3.0,4.0,0.0,4.0,46.0,25.0,15.0,9.0,8.0,4.0,8,304.0,167,363.0,132
2026-9167,Phoenix,Hard,32,C,20260309.0,26,HD68,,,Billy Harris,R,193.0,GBR,31.118,V832,,,Aleksandar Vukic,R,188.0,AUS,29.922,7-6(6) 7-6(3),3,R32,129.0,8.0,1.0,98,53.0,44,21.0,12.0,4.0,5.0,7.0,5.0,80.0,45.0,36.0,19.0,12.0,0.0,1,151.0,406,89.0,656
2026-9167,Phoenix,Hard,32,C,20260309.0,25,D994,,,James Duckworth,R,183.0,AUS,34.13,SL28,,,Jan Lennard Struff,R,193.0,GER,35.871,6-7(3) 6-4 6-4,3,R32,139.0,11.0,6.0,111,66.0,52,22.0,16.0,7.0,7.0,10.0,4.0,111.0,63.0,47.0,26.0,16.0,9.0,11,83.0,691,80.0,719
2026-9167,Phoenix,Hard,32,C,20260309.0,24,BM95,,,Benjamin Bonzi,R,183.0,FRA,29.747,BI81,,,Alex Bolt,L,183.0,AUS,33.172,3-6 6-3 7-6(4),3,R32,110.0,5.0,1.0,86,62.0,47,17.0,15.0,2.0,3.0,7.0,1.0,85.0,49.0,39.0,22.0,15.0,3.0,4,111.0,564,167.0,369
2026-9167,Phoenix,Hard,32,C,20260309.0,23,GC88,7.0,,Marcos Giron,R,180.0,USA,32.624,M0N7,,,Daniel Merida,R,188.0,ESP,21.448,6-0 6-1,3,R32,45.0,4.0,0.0,38,27.0,21,7.0,6.0,3.0,3.0,0.0,3.0,38.0,23.0,7.0,5.0,7.0,4.0,10,69.0,780,139.0,432
2026-9167,Phoenix,Hard,32,C,20260309.0,22,B0NO,,,Darwin Blanch,L,185.0,USA,18.445,A0GC,5.0,,Terence Atmane,L,193.0,FRA,24.162,6-4 6-4,3,R32,76.0,16.0,2.0,62,34.0,28,17.0,10.0,3.0,3.0,7.0,0.0,61.0,34.0,21.0,17.0,10.0,1.0,3,287.0,181,52.0,958
2026-9167,Phoenix,Hard,32,C,20260309.0,21,HB64,,,Quentin Halys,R,191.0,FRA,29.366,TA12,,,Stefano Travaglia,R,185.0,ITA,34.196,4-6 7-6(3) 7-6(5),3,R32,174.0,8.0,6.0,117,73.0,60,20.0,17.0,9.0,11.0,16.0,4.0,128.0,74.0,58.0,26.0,17.0,11.0,12,102.0,600,166.0,370
2026-9167,Phoenix,Hard,32,C,20260309.0,20,H0JL,,,Jay Friend,R,185.0,JPN,22.212,KE64,,,Stefan Kozlov,R,183.0,USA,28.099,6-2 4-6 6-3,3,R32,143.0,2.0,4.0,98,73.0,45,11.0,14.0,8.0,12.0,5.0,6.0,90.0,54.0,32.0,15.0,13.0,8.0,14,489.0,88,270.0,195
2026-9167,Phoenix,Hard,32,C,20260309.0,19,C0H0,,,Arthur Cazaux,R,183.0,FRA,23.543,F0BY,,,Jacob Fearnley,R,183.0,GBR,24.649,6-2 3-6 6-1,3,R32,108.0,3.0,1.0,74,44.0,30,19.0,12.0,5.0,7.0,3.0,2.0,65.0,44.0,27.0,9.0,12.0,4.0,9,76.0,741,87.0,662
2026-9167,Phoenix,Hard,32,C,20260309.0,18,B0I5,,,Blaise Bicknell,R,191.0,JAM,24.282,KC12,,,Mitchell Krueger,R,188.0,USA,32.153,7-6(5) 5-7 6-4,3,R32,153.0,9.0,7.0,111,78.0,55,18.0,17.0,5.0,7.0,1.0,2.0,116.0,73.0,51.0,23.0,17.0,3.0,5,475.0,94,255.0,214
2026-9167,Phoenix,Hard,32,C,20260309.0,17,Q02L,8.0,,Ethan Quinn,R,191.0,USA,21.99,S0H2,,,Alexander Shevchenko,R,188.0,KAZ,25.273,6-7(4) 6-4 6-2,3,R32,131.0,11.0,4.0,101,69.0,49,17.0,15.0,6.0,7.0,4.0,2.0,111.0,59.0,43.0,21.0,15.0,10.0,14,73.0,761,88.0,659
2026-9167,Phoenix,Hard,32,C,20260309.0,16,BG23,,,Nikoloz Basilashvili,R,185.0,GEO,34.04,MQ75,6.0,,Kamil Majchrzak,R,183.0,POL,30.152,7-6(3) 6-3,3,R32,91.0,8.0,5.0,66,34.0,30,19.0,11.0,3.0,4.0,7.0,0.0,84.0,50.0,33.0,16.0,10.0,6.0,8,133.0,464,57.0,895
2026-9167,Phoenix,Hard,32,C,20260309.0,15,HD68,,,Billy Harris,R,193.0,GBR,31.118,B0NO,,,Darwin Blanch,L,185.0,USA,18.445,3-6 7-6(5) 7-6(6),3,R16,170.0,7.0,3.0,102,66.0,52,19.0,16.0,3.0,5.0,11.0,7.0,127.0,81.0,62.0,22.0,17.0,7.0,8,151.0,406,287.0,181
2026-9167,Phoenix,Hard,32,C,20260309.0,14,BM95,,,Benjamin Bonzi,R,183.0,FRA,29.747,R0FS,,,Leandro Riedi,R,191.0,SUI,24.112,6-3 6-3,3,R16,63.0,2.0,1.0,53,38.0,32,7.0,9.0,1.0,1.0,4.0,3.0,50.0,31.0,19.0,8.0,9.0,3.0,6,111.0,564,172.0,356
2026-9167,Phoenix,Hard,32,C,20260309.0,13,BG23,,,Nikoloz Basilashvili,R,185.0,GEO,34.04,C0H0,,,Arthur Cazaux,R,183.0,FRA,23.543,W/O,3,R16,,,,,,,,,,,,,,,,,,,,133.0,464,76.0,741
2026-9167,Phoenix,Hard,32,C,20260309.0,12,Q02L,8.0,,Ethan Quinn,R,191.0,USA,21.99,MP01,,,Michael Mmoh,R,188.0,USA,28.159,6-1 6-3,3,R16,64.0,4.0,1.0,46,30.0,24,10.0,8.0,2.0,2.0,7.0,6.0,48.0,32.0,21.0,5.0,8.0,2.0,6,73.0,761,359.0,133
2026-9167,Phoenix,Hard,32,C,20260309.0,11,GC88,7.0,,Marcos Giron,R,180.0,USA,32.624,H0JL,,,Jay Friend,R,185.0,JPN,22.212,7-5 4-6 7-6(9),3,R16,140.0,3.0,1.0,100,59.0,49,26.0,17.0,2.0,3.0,11.0,2.0,111.0,68.0,52.0,25.0,17.0,4.0,5,69.0,780,489.0,88
2026-2975,Punto Cana,Hard,32,C,20260309.0,15,B0PG,,,Alexander Blockx,R,193.0,BEL,20.917,S0GD,,,Dalibor Svrcina,R,178.0,CZE,23.433,7-6(3) 6-7(8) 6-3,3,R16,177.0,9.0,3.0,123,64.0,42,29.0,17.0,6.0,11.0,1.0,10.0,121.0,73.0,40.0,24.0,16.0,3.0,9,97.0,626,109.0,569
2026-2975,Punto Cana,Hard,32,C,20260309.0,14,W09E,8.0,,Adam Walton,R,183.0,AUS,26.894,AG08,,,Andres Andrade,R,180.0,ECU,27.233,6-4 6-2,3,R16,66.0,6.0,1.0,42,23.0,22,14.0,9.0,0.0,0.0,1.0,1.0,51.0,32.0,20.0,9.0,9.0,1.0,4,91.0,650,236.0,239
2026-2975,Punto Cana,Hard,32,C,20260309.0,13,N0BS,6.0,,Mariano Navone,R,178.0,ARG,25.027,M0HU,,,Shintaro Mochizuki,R,175.0,JPN,22.768,6-4 7-5,3,R16,94.0,0.0,3.0,60,44.0,29,9.0,11.0,2.0,5.0,0.0,3.0,66.0,47.0,24.0,12.0,11.0,5.0,10,79.0,725,130.0,474
2026-2975,Punto Cana,Hard,32,C,20260309.0,12,C0JP,5.0,,Raphael Collignon,R,191.0,BEL,24.151,V0DZ,,,Luca Van Assche,R,178.0,FRA,21.826,7-5 6-4,3,R16,109.0,6.0,5.0,65,33.0,27,17.0,11.0,3.0,4.0,1.0,2.0,66.0,42.0,27.0,11.0,11.0,0.0,3,77.0,733,105.0,590
2026-2975,Punto Cana,Hard,32,C,20260309.0,11,B0GG,,,Mattia Bellucci,L,175.0,ITA,24.769,HB71,4.0,,Hubert Hurkacz,R,196.0,POL,29.07,6-2 6-4,3,R16,77.0,2.0,1.0,48,31.0,20,10.0,9.0,0.0,2.0,3.0,1.0,61.0,38.0,20.0,10.0,9.0,7.0,12,94.0,640,71.0,775
2026-2975,Punto Cana,Hard,32,C,20260309.0,10,W0BH,,,Coleman Wong,R,191.0,HKG,21.755,D923,3.0,,Damir Dzumhur,R,175.0,BIH,33.802,3-6 6-4 6-2,3,R16,131.0,8.0,7.0,102,46.0,33,26.0,14.0,7.0,10.0,1.0,3.0,81.0,46.0,28.0,18.0,13.0,5.0,9,123.0,528,64.0,840
2026-2975,Punto Cana,Hard,32,C,20260309.0,9,R0EB,2.0,,Valentin Royer,R,188.0,FRA,24.778,BD06,,,Roberto Bautista Agut,R,183.0,ESP,37.9,6-4 7-6(5),3,R16,124.0,11.0,2.0,82,47.0,37,18.0,11.0,4.0,5.0,3.0,3.0,76.0,49.0,35.0,13.0,11.0,4.0,6,60.0,872,93.0,645
2026-2975,Punto Cana,Hard,32,C,20260309.0,8,KI95,1.0,,Miomir Kecmanovic,R,183.0,SRB,26.522,MK66,,,Mackenzie Mcdonald,R,178.0,USA,30.897,6-4 7-6(4),3,R16,91.0,8.0,1.0,74,39.0,28,19.0,11.0,3.0,5.0,2.0,3.0,75.0,55.0,35.0,9.0,11.0,3.0,6,58.0,875,126.0,498
2026-2975,Punto Cana,Hard,32,C,20260309.0,7,B0PG,,,Alexander Blockx,R,193.0,BEL,20.917,W0BH,,,Coleman Wong,R,191.0,HKG,21.755,4-6 7-5 6-3,3,QF,150.0,8.0,4.0,101,55.0,44,26.0,16.0,7.0,8.0,10.0,4.0,109.0,56.0,42.0,28.0,15.0,12.0,14,97.0,626,123.0,528
2026-2975,Punto Cana,Hard,32,C,20260309.0,6,B0GG,,,Mattia Bellucci,L,175.0,ITA,24.769,C0JP,5.0,,Raphael Collignon,R,191.0,BEL,24.151,6-4 6-2,3,QF,86.0,3.0,4.0,52,29.0,23,13.0,9.0,6.0,7.0,6.0,8.0,54.0,27.0,22.0,7.0,9.0,1.0,5,94.0,640,77.0,733
2026-2975,Punto Cana,Hard,32,C,20260309.0,5,N0BS,6.0,,Mariano Navone,R,178.0,ARG,25.027,R0EB,2.0,,Valentin Royer,R,188.0,FRA,24.778,6-2 7-6(5),3,QF,117.0,1.0,2.0,66,46.0,27,14.0,10.0,3.0,5.0,4.0,4.0,76.0,47.0,27.0,13.0,10.0,4.0,8,79.0,725,60.0,872
2026-2975,Punto Cana,Hard,32,C,20260309.0,4,W09E,8.0,,Adam Walton,R,183.0,AUS,26.894,KI95,1.0,,Miomir Kecmanovic,R,183.0,SRB,26.522,2-6 7-5 6-2,3,QF,124.0,6.0,6.0,79,40.0,29,16.0,14.0,2.0,7.0,8.0,7.0,98.0,55.0,33.0,16.0,14.0,10.0,16,91.0,650,58.0,875
2026-2975,Punto Cana,Hard,32,C,20260309.0,3,B0GG,,,Mattia Bellucci,L,175.0,ITA,24.769,W09E,8.0,,Adam Walton,R,183.0,AUS,26.894,6-3 7-5,3,SF,96.0,11.0,2.0,69,45.0,36,11.0,11.0,5.0,6.0,4.0,0.0,54.0,35.0,21.0,13.0,10.0,4.0,7,94.0,640,91.0,650
2026-2975,Punto Cana,Hard,32,C,20260309.0,2,N0BS,6.0,,Mariano Navone,R,178.0,ARG,25.027,B0PG,,,Alexander Blockx,R,193.0,BEL,20.917,3-6 6-3 7-6(3),3,SF,165.0,0.0,1.0,115,88.0,56,15.0,15.0,4.0,7.0,6.0,1.0,91.0,46.0,34.0,22.0,15.0,0.0,3,79.0,725,97.0,626
2026-2975,Punto Cana,Hard,32,C,20260309.0,1,N0BS,6.0,,Mariano Navone,R,178.0,ARG,25.027,B0GG,,,Mattia Bellucci,L,175.0,ITA,24.769,7-5 6-4,3,F,125.0,0.0,0.0,63,44.0,28,10.0,11.0,4.0,7.0,4.0,3.0,70.0,39.0,27.0,10.0,11.0,6.0,11,79.0,725,94.0,640
2026-9167,Phoenix,Hard,32,C,20260309.0,27,MP01,,,Michael Mmoh,R,188.0,USA,28.159,N0AM,,,Emilio Nava,R,185.0,USA,24.266,6-2 7-6(3),3,R32,117.0,2.0,6.0,83,53.0,41,10.0,10.0,3.0,5.0,4.0,2.0,71.0,52.0,31.0,9.0,10.0,5.0,9,359.0,133,75.0,753
2026-2975,Punto Cana,Hard,32,C,20260309.0,27,B0PG,,,Alexander Blockx,R,193.0,BEL,20.917,CF88,,,Roberto Cid Subervi,R,193.0,DOM,32.523,6-0 7-5,3,R32,89.0,5.0,1.0,59,37.0,30,7.0,9.0,5.0,6.0,1.0,1.0,67.0,36.0,18.0,15.0,9.0,4.0,9,97.0,626,435.0,106
2026-2975,Punto Cana,Hard,32,C,20260309.0,26,B0GG,,,Mattia Bellucci,L,175.0,ITA,24.769,M0IF,,,Francesco Maestrelli,R,196.0,ITA,23.214,6-1 6-1,3,R32,63.0,3.0,2.0,37,24.0,19,9.0,7.0,0.0,0.0,1.0,8.0,45.0,26.0,16.0,4.0,7.0,4.0,9,94.0,640,114.0,553
2026-2975,Punto Cana,Hard,32,C,20260309.0,25,W09E,8.0,,Adam Walton,R,183.0,AUS,26.894,J551,,,Nicolas Jarry,R,201.0,CHI,30.409,7-6(5) 6-1,3,R32,91.0,5.0,4.0,60,35.0,25,16.0,10.0,1.0,2.0,7.0,2.0,61.0,32.0,24.0,9.0,9.0,0.0,3,91.0,650,154.0,391
2026-2975,Punto Cana,Hard,32,C,20260309.0,24,C0JP,5.0,,Raphael Collignon,R,191.0,BEL,24.151,BS86,,,Tomas Barrios Vera,R,191.0,CHI,28.244,7-6(4) 6-3,3,R32,112.0,4.0,5.0,71,44.0,34,14.0,11.0,1.0,3.0,4.0,2.0,77.0,49.0,31.0,12.0,10.0,8.0,11,77.0,733,115.0,551
2026-2975,Punto Cana,Hard,32,C,20260309.0,23,W0BH,,,Coleman Wong,R,191.0,HKG,21.755,B0FV,,,Roman Andres Burruchaga,R,183.0,ARG,24.123,4-6 6-3 6-4,3,R32,134.0,8.0,6.0,97,58.0,42,17.0,15.0,5.0,8.0,5.0,5.0,86.0,54.0,35.0,15.0,14.0,4.0,8,123.0,528,98.0,617
2026-2975,Punto Cana,Hard,32,C,20260309.0,22,V0DZ,,,Luca Van Assche,R,178.0,FRA,21.826,S0N0,,,Tristan Schoolkate,R,183.0,AUS,25.029,6-3 6-3,3,R32,84.0,4.0,4.0,51,38.0,28,8.0,9.0,2.0,3.0,2.0,4.0,55.0,25.0,20.0,11.0,9.0,3.0,7,105.0,590,118.0,547
2026-2975,Punto Cana,Hard,32,C,20260309.0,21,M0HU,,,Shintaro Mochizuki,R,175.0,JPN,22.768,M0AW,,,Nicolas Mejia,R,183.0,COL,26.073,6-2 6-2,3,R32,83.0,3.0,1.0,44,20.0,15,15.0,8.0,1.0,2.0,3.0,3.0,55.0,31.0,17.0,8.0,8.0,2.0,7,130.0,474,181.0,338
2026-2975,Punto Cana,Hard,32,C,20260309.0,20,MK66,,,Mackenzie Mcdonald,R,178.0,USA,30.897,L0IL,,,Martin Landaluce,R,193.0,ESP,20.164,3-6 6-2 7-5,3,R32,140.0,4.0,5.0,100,58.0,37,21.0,15.0,6.0,10.0,2.0,3.0,87.0,55.0,37.0,13.0,14.0,5.0,10,126.0,498,155.0,391
2026-2975,Punto Cana,Hard,32,C,20260309.0,19,BD06,,,Roberto Bautista Agut,R,183.0,ESP,37.9,GB88,,,David Goffin,R,180.0,BEL,35.253,6-1 6-4,3,R32,72.0,2.0,5.0,53,32.0,21,11.0,9.0,2.0,5.0,2.0,2.0,40.0,17.0,7.0,7.0,8.0,1.0,7,93.0,645,143.0,415
2026-2975,Punto Cana,Hard,32,C,20260309.0,18,AG08,,,Andres Andrade,R,180.0,ECU,27.233,T0AP,,,Chun Hsin Tseng,R,175.0,TPE,24.583,6-4 6-4,3,R32,86.0,1.0,2.0,59,39.0,31,8.0,10.0,0.0,1.0,1.0,2.0,58.0,35.0,24.0,13.0,10.0,2.0,5,236.0,239,144.0,414
2026-2975,Punto Cana,Hard,32,C,20260309.0,17,S0GD,,,Dalibor Svrcina,R,178.0,CZE,23.433,GD64,7.0,,Cristian Garin,R,185.0,CHI,29.774,6-4 6-4,3,R32,99.0,0.0,0.0,61,38.0,28,11.0,10.0,2.0,5.0,1.0,5.0,67.0,40.0,24.0,9.0,10.0,3.0,8,109.0,569,90.0,656
2026-2975,Punto Cana,Hard,32,C,20260309.0,16,N0BS,6.0,,Mariano Navone,R,178.0,ARG,25.027,H0A4,,,Nick Hardt,R,185.0,DOM,25.465,6-7(3) 6-2 6-2,3,R32,161.0,2.0,1.0,86,54.0,35,20.0,14.0,1.0,3.0,0.0,2.0,95.0,57.0,32.0,19.0,14.0,9.0,15,79.0,725,612.0,60
2026-2915,Kigali 2,Clay,32,C,20260309.0,22,C0JX,,,Sean Cuenin,R,183.0,FRA,22.059,P0JG,,,Gabriele Pennaforti,R,191.0,ITA,25.481,6-2 7-6(3),3,R32,99.0,2.0,2.0,55,30.0,23,17.0,10.0,0.0,1.0,4.0,8.0,69.0,45.0,29.0,9.0,10.0,2.0,5,341.0,143,613.0,60
2026-2915,Kigali 2,Clay,32,C,20260309.0,21,CF01,8.0,,Marco Cecchinato,R,185.0,ITA,33.437,I327,,,Guy Orly Iradukunda,R,191.0,BDI,29.966,6-0 6-2,3,R32,44.0,1.0,1.0,30,24.0,23,5.0,7.0,0.0,0.0,1.0,3.0,51.0,30.0,13.0,10.0,7.0,2.0,7,225.0,251,,
2026-2915,Kigali 2,Clay,32,C,20260309.0,20,N679,,,Stefano Napolitano,R,196.0,ITA,30.91,S0WT,7.0,,Joel Schwaerzler,L,188.0,AUT,20.112,7-6(13) 7-6(4),3,R32,121.0,13.0,0.0,80,51.0,47,16.0,12.0,0.0,0.0,13.0,4.0,87.0,46.0,35.0,27.0,12.0,2.0,2,422.0,111,214.0,272
2026-2915,Kigali 2,Clay,32,C,20260309.0,6,KH56,5.0,,Zdenek Kolar,R,183.0,CZE,29.413,J09X,,,Filip Cristian Jianu,R,180.0,ROU,24.471,7-6(8) 7-6(1),3,QF,119.0,6.0,3.0,77,57.0,42,14.0,12.0,1.0,3.0,6.0,1.0,84.0,58.0,34.0,18.0,12.0,3.0,5,197.0,308,252.0,219
2026-2915,Kigali 2,Clay,32,C,20260309.0,5,G0IX,2.0,,Arthur Gea,R,180.0,FRA,21.18,N679,,,Stefano Napolitano,R,196.0,ITA,30.91,6-3 6-4,3,QF,102.0,8.0,3.0,78,41.0,30,19.0,10.0,3.0,4.0,2.0,3.0,54.0,32.0,20.0,12.0,9.0,1.0,4,161.0,377,422.0,111
2026-2915,Kigali 2,Clay,32,C,20260309.0,4,TA29,1.0,,Marco Trungelliti,R,178.0,ARG,36.101,H0CX,,,Max Houkes,L,188.0,NED,25.681,6-7(6) 7-6(5) 6-3,3,QF,213.0,7.0,5.0,124,77.0,56,25.0,17.0,7.0,10.0,11.0,5.0,135.0,92.0,60.0,23.0,16.0,12.0,16,132.0,465,245.0,228
2026-2909,Asuncion,Clay,32,C,20260316.0,3,HG90,,,Conner Huertas Del Pino,R,188.0,PER,30.237,R0GO,3.0,,Henrique Rocha,R,180.0,POR,21.941,7-5 7-5,3,R32,118.0,5.0,0.0,68,44.0,31,15.0,12.0,5.0,7.0,0.0,4.0,80.0,53.0,32.0,14.0,12.0,3.0,7,727.0,42,131.0,483
2026-2909,Asuncion,Clay,32,C,20260316.0,2,F0F2,2.0,,Jaime Faria,R,188.0,POR,22.609,O660,,,Genaro Alberto Olivieri,R,175.0,ARG,27.614,6-3 2-6 6-3,3,R32,139.0,10.0,9.0,86,48.0,31,19.0,13.0,8.0,12.0,3.0,0.0,100.0,79.0,47.0,8.0,13.0,9.0,14,157.0,381,192.0,312
2026-2909,Asuncion,Clay,32,C,20260316.0,4,R0A7,5.0,,Joao Lucas Reis Da Silva,R,178.0,BRA,25.971,S0IV,,,Paulo Andre Saraiva Dos Santos,R,180.0,BRA,25.728,7-6(5) 1-6 6-3,3,R32,152.0,2.0,0.0,89,64.0,41,14.0,14.0,6.0,11.0,6.0,2.0,87.0,57.0,39.0,17.0,14.0,5.0,9,211.0,281,594.0,63
2026-6963,Morelos,Hard,32,C,20260316.0,20,Z0AK,,,Tyler Zink,R,185.0,USA,25.123,T0I3,,,Miguel Tobon,R,188.0,COL,,7-6(5) 4-6 6-3,3,R16,110.0,14.0,2.0,87,55.0,47,21.0,16.0,1.0,2.0,7.0,6.0,98.0,63.0,44.0,21.0,15.0,1.0,2,331.0,150,559.0,69
2026-6963,Morelos,Hard,32,C,20260316.0,19,P0J1,,,Rodrigo Pacheco Mendez,L,191.0,MEX,20.89,S0W8,,,Aryan Shah,R,183.0,IND,20.315,6-1 RET,3,R16,23.0,4.0,0.0,13,7.0,7,5.0,3.0,0.0,0.0,0.0,4.0,19.0,9.0,5.0,2.0,4.0,1.0,4,303.0,170,410.0,113
2026-6963,Morelos,Hard,32,C,20260316.0,4,KE64,7.0,,Stefan Kozlov,R,183.0,USA,28.118,M0HD,,,Alan Magadan,R,183.0,MEX,24.805,6-4 6-4,3,R32,90.0,7.0,7.0,67,38.0,28,15.0,10.0,4.0,6.0,4.0,1.0,56.0,33.0,23.0,8.0,10.0,0.0,4,269.0,195,814.0,32
2026-6963,Morelos,Hard,32,C,20260316.0,3,HH06,5.0,,Marc Andrea Huesler,L,196.0,SUI,29.725,Y0AB,,,Takeru Yuzuki,L,196.0,JPN,27.48,4-6 6-3 6-4,3,R32,100.0,11.0,3.0,74,38.0,34,24.0,15.0,2.0,3.0,11.0,7.0,88.0,53.0,37.0,19.0,14.0,0.0,2,216.0,262,1444.0,4
2026-9472,Zadar,Clay,32,C,20260316.0,31,TA12,4.0,,Stefano Travaglia,R,185.0,ITA,34.215,G0IX,3.0,,Arthur Gea,R,180.0,FRA,21.199,2-1 RET,3,F,15.0,1.0,0.0,8,6.0,5,2.0,1.0,0.0,0.0,0.0,1.0,16.0,11.0,6.0,2.0,2.0,1.0,2s,162.0,370,143.0,417
2026-9472,Zadar,Clay,32,C,20260316.0,30,TA12,4.0,,Stefano Travaglia,R,185.0,ITA,34.215,D0L3,7.0,,Matej Dodig,R,188.0,CRO,20.657,7-6(3) 6-3,3,SF,108.0,7.0,0.0,67,36.0,29,20.0,11.0,3.0,5.0,1.0,2.0,75.0,56.0,29.0,11.0,10.0,8.0,11,162.0,370,214.0,271
