tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-5014,Shanghai,Hard,96.0,M,20250924,,D0FJ,26.0,,Luciano Darderi,R,183.0,ITA,23.608,Y09V,,,Yunchaokete Bu,R,185.0,CHN,23.68,6-4 6-4,3,R64,90.0,9.0,0.0,52.0,33.0,28.0,11.0,10.0,2.0,3.0,10.0,0.0,55.0,31.0,25.0,9.0,10.0,2.0,5.0,30.0,1584.0,89.0,721.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,RC91,,,Arthur Rinderknech,R,196.0,FRA,30.174,M0QI,28.0,,Alex Michelsen,R,193.0,USA,21.081,6-3 6-4,3,R64,106.0,3.0,2.0,64.0,41.0,30.0,11.0,9.0,7.0,8.0,4.0,0.0,60.0,43.0,27.0,8.0,10.0,2.0,6.0,54.0,932.0,32.0,1485.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,MQ75,,,Kamil Majchrzak,R,183.0,POL,29.697,N0AE,29.0,,Brandon Nakashima,R,188.0,USA,24.142,6-4 6-0,3,R64,70.0,11.0,0.0,49.0,36.0,26.0,7.0,8.0,0.0,1.0,5.0,2.0,54.0,32.0,17.0,9.0,8.0,6.0,11.0,65.0,868.0,33.0,1420.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,N771,30.0,,Cameron Norrie,L,188.0,GBR,30.089,C0H0,,,Arthur Cazaux,R,183.0,FRA,23.088,6-3 0-6 7-6(5),3,R64,127.0,1.0,1.0,68.0,45.0,34.0,15.0,13.0,0.0,3.0,15.0,2.0,84.0,57.0,46.0,12.0,14.0,3.0,5.0,34.0,1397.0,80.0,782.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,T0HA,,,Learner Tien,L,180.0,USA,19.811,MW02,,,Corentin Moutet,L,180.0,FRA,26.434,4-6 6-4 6-4,3,R64,156.0,2.0,4.0,81.0,54.0,33.0,14.0,15.0,2.0,7.0,5.0,2.0,101.0,60.0,40.0,17.0,15.0,6.0,12.0,52.0,985.0,37.0,1233.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,S0RE,,,Juncheng Shang,L,180.0,CHN,20.641,KE29,9.0,,Karen Khachanov,R,198.0,RUS,29.344,7-6(3) 6-3,3,R64,101.0,5.0,2.0,65.0,45.0,39.0,6.0,11.0,0.0,2.0,8.0,1.0,62.0,42.0,30.0,8.0,10.0,0.0,3.0,238.0,235.0,10.0,3280.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,BT72,,,Nuno Borges,R,185.0,POR,28.594,V832,,,Aleksandar Vukic,R,188.0,AUS,29.467,7-6(7) 6-4,3,R64,102.0,7.0,1.0,73.0,52.0,40.0,10.0,11.0,2.0,3.0,10.0,0.0,75.0,44.0,31.0,16.0,11.0,4.0,6.0,51.0,995.0,95.0,668.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,D643,4.0,,Novak Djokovic,R,188.0,SRB,38.344,H997,,,Yannick Hanfmann,R,193.0,GER,33.864,4-6 7-5 6-3,3,R32,162.0,7.0,1.0,89.0,54.0,46.0,20.0,16.0,2.0,3.0,13.0,0.0,87.0,54.0,41.0,17.0,15.0,1.0,3.0,4.0,4830.0,159.0,369.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,M0GZ,32.0,,Giovanni Mpetshi Perricard,R,203.0,FRA,22.215,FB98,5.0,,Taylor Fritz,R,196.0,USA,27.907,6-4 7-5,3,R32,85.0,12.0,2.0,57.0,40.0,32.0,13.0,11.0,0.0,0.0,9.0,1.0,61.0,42.0,33.0,11.0,11.0,4.0,6.0,36.0,1275.0,5.0,4675.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,R0DG,10.0,,Holger Rune,R,188.0,DEN,22.407,HH26,21.0,,Ugo Humbert,L,188.0,FRA,27.247,6-4 6-4,3,R32,94.0,6.0,2.0,52.0,31.0,25.0,14.0,10.0,0.0,1.0,6.0,4.0,54.0,30.0,23.0,11.0,10.0,2.0,5.0,11.0,3090.0,24.0,2045.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,BU13,,,Zizou Bergs,R,185.0,BEL,26.311,C0AU,19.0,,Francisco Cerundolo,R,185.0,ARG,27.116,7-6(1) 6-3,3,R32,130.0,6.0,2.0,76.0,45.0,36.0,13.0,11.0,6.0,8.0,9.0,3.0,80.0,44.0,27.0,17.0,10.0,8.0,11.0,45.0,1089.0,21.0,2135.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,VA25,,,Valentin Vacherot,R,193.0,MON,26.856,M0FH,20.0,,Tomas Machac,R,183.0,CZE,24.947,6-0 3-1 RET,3,R32,53.0,3.0,0.0,26.0,16.0,13.0,9.0,5.0,0.0,0.0,1.0,1.0,52.0,31.0,17.0,6.0,5.0,9.0,13.0,202.0,263.0,22.0,2110.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,D0F6,31.0,,Gabriel Diallo,R,203.0,CAN,24.0,GB88,,,David Goffin,R,180.0,BEL,34.798,3-0 RET,3,R32,10.0,4.0,0.0,10.0,8.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0,8.0,4.0,3.0,0.0,1.0,0.0,1.0,35.0,1308.0,87.0,734.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,MU94,,,Jaume Munar,R,183.0,ESP,28.389,N732,,,Yoshihito Nishioka,L,170.0,JPN,29.993,6-4 5-7 6-1,3,R32,148.0,12.0,1.0,98.0,69.0,51.0,14.0,15.0,8.0,11.0,3.0,2.0,74.0,49.0,36.0,7.0,14.0,3.0,8.0,40.0,1138.0,157.0,374.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,GJ37,27.0,,Tallon Griekspoor,R,188.0,NED,29.229,S0AG,2.0,,Jannik Sinner,R,191.0,ITA,24.107,6-7(3) 7-5 3-2 RET,3,R32,156.0,17.0,1.0,99.0,68.0,53.0,15.0,14.0,6.0,6.0,10.0,2.0,79.0,59.0,44.0,15.0,15.0,1.0,3.0,31.0,1565.0,2.0,10780.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,DH58,7.0,,Alex de Minaur,R,183.0,AUS,26.601,MQ75,,,Kamil Majchrzak,R,183.0,POL,29.697,6-1 7-5,3,R32,87.0,4.0,0.0,45.0,31.0,24.0,10.0,9.0,1.0,2.0,8.0,3.0,75.0,45.0,28.0,10.0,10.0,6.0,11.0,8.0,3545.0,65.0,868.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,AG37,12.0,,Felix Auger-Aliassime,R,193.0,CAN,25.128,D0C1,,,Jesper de Jong,R,180.0,NED,25.317,6-4 7-5,3,R32,100.0,7.0,3.0,63.0,39.0,30.0,15.0,11.0,3.0,4.0,3.0,1.0,57.0,40.0,29.0,9.0,11.0,1.0,4.0,13.0,2755.0,79.0,784.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,BT72,,,Nuno Borges,R,185.0,POR,28.594,S0RE,,,Juncheng Shang,L,180.0,CHN,20.641,7-6(5) 4-6 6-3,3,R32,147.0,17.0,6.0,101.0,67.0,51.0,17.0,16.0,3.0,5.0,6.0,0.0,93.0,70.0,51.0,11.0,15.0,2.0,4.0,51.0,995.0,238.0,235.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,L0BV,15.0,,Jiri Lehecka,R,185.0,CZE,23.877,SU55,23.0,,Denis Shapovalov,L,185.0,CAN,26.445,6-4 6-4,3,R32,93.0,5.0,2.0,56.0,35.0,26.0,12.0,10.0,1.0,3.0,8.0,6.0,75.0,47.0,30.0,11.0,10.0,10.0,14.0,17.0,2415.0,26.0,1838.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,RC91,,,Arthur Rinderknech,R,196.0,FRA,30.174,Z355,3.0,,Alexander Zverev,R,198.0,GER,28.43,4-6 6-3 6-2,3,R32,132.0,7.0,1.0,78.0,54.0,40.0,18.0,14.0,6.0,7.0,7.0,2.0,71.0,52.0,37.0,9.0,13.0,3.0,6.0,54.0,932.0,3.0,5930.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,M0EJ,8.0,,Lorenzo Musetti,R,185.0,ITA,23.562,D0FJ,26.0,,Luciano Darderi,R,183.0,ITA,23.608,7-5 7-6(1),3,R32,131.0,11.0,2.0,87.0,63.0,43.0,13.0,12.0,6.0,8.0,2.0,2.0,77.0,48.0,37.0,9.0,12.0,5.0,8.0,9.0,3505.0,30.0,1584.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,MM58,16.0,,Daniil Medvedev,R,198.0,RUS,29.618,DH50,18.0,,Alejandro Davidovich Fokina,R,180.0,ESP,26.305,6-3 7-6(5),3,R32,111.0,9.0,1.0,61.0,35.0,33.0,15.0,11.0,1.0,1.0,1.0,2.0,80.0,53.0,38.0,11.0,10.0,8.0,9.0,18.0,2410.0,20.0,2225.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,T0HA,,,Learner Tien,L,180.0,USA,19.811,N771,30.0,,Cameron Norrie,L,188.0,GBR,30.089,7-6(4) 6-3,3,R32,107.0,4.0,4.0,74.0,46.0,34.0,13.0,10.0,8.0,10.0,3.0,1.0,69.0,48.0,34.0,4.0,11.0,2.0,6.0,52.0,985.0,34.0,1397.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,BU13,,,Zizou Bergs,R,185.0,BEL,26.311,D0F6,31.0,,Gabriel Diallo,R,203.0,CAN,24.0,3-6 7-5 7-6(8),3,R16,168.0,10.0,3.0,101.0,66.0,47.0,21.0,16.0,2.0,5.0,10.0,3.0,100.0,75.0,57.0,10.0,17.0,1.0,4.0,45.0,1089.0,35.0,1308.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,R0DG,10.0,,Holger Rune,R,188.0,DEN,22.407,M0GZ,32.0,,Giovanni Mpetshi Perricard,R,203.0,FRA,22.215,6-4 6-7(7) 6-3,3,R16,148.0,9.0,0.0,93.0,59.0,48.0,24.0,16.0,3.0,3.0,16.0,5.0,96.0,63.0,47.0,19.0,15.0,5.0,7.0,11.0,3090.0,36.0,1275.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,D643,4.0,,Novak Djokovic,R,188.0,SRB,38.344,MU94,,,Jaume Munar,R,183.0,ESP,28.389,6-3 5-7 6-2,3,R16,161.0,3.0,0.0,84.0,58.0,44.0,16.0,15.0,1.0,2.0,3.0,0.0,86.0,49.0,29.0,26.0,14.0,5.0,8.0,4.0,4830.0,40.0,1138.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,VA25,,,Valentin Vacherot,R,193.0,MON,26.856,GJ37,27.0,,Tallon Griekspoor,R,188.0,NED,29.229,4-6 7-6(1) 6-4,3,R16,142.0,13.0,1.0,103.0,71.0,53.0,19.0,16.0,6.0,7.0,11.0,1.0,81.0,60.0,48.0,14.0,16.0,3.0,4.0,202.0,263.0,31.0,1565.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,DH58,7.0,,Alex de Minaur,R,183.0,AUS,26.601,BT72,,,Nuno Borges,R,185.0,POR,28.594,7-5 6-2,3,R16,107.0,2.0,0.0,54.0,33.0,26.0,17.0,10.0,3.0,3.0,2.0,0.0,86.0,56.0,36.0,11.0,10.0,9.0,12.0,8.0,3545.0,51.0,995.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,RC91,,,Arthur Rinderknech,R,196.0,FRA,30.174,L0BV,15.0,,Jiri Lehecka,R,185.0,CZE,23.877,6-3 7-6(5),3,R16,91.0,9.0,0.0,56.0,44.0,41.0,8.0,11.0,0.0,0.0,3.0,2.0,65.0,41.0,33.0,12.0,10.0,2.0,3.0,54.0,932.0,17.0,2415.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,AG37,12.0,,Felix Auger-Aliassime,R,193.0,CAN,25.128,M0EJ,8.0,,Lorenzo Musetti,R,185.0,ITA,23.562,6-4 6-2,3,R16,85.0,6.0,1.0,53.0,41.0,31.0,7.0,9.0,3.0,3.0,3.0,0.0,58.0,39.0,23.0,11.0,9.0,3.0,6.0,13.0,2755.0,9.0,3505.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,MM58,16.0,,Daniil Medvedev,R,198.0,RUS,29.618,T0HA,,,Learner Tien,L,180.0,USA,19.811,7-6(6) 6-7(1) 6-4,3,R16,172.0,10.0,11.0,111.0,75.0,59.0,10.0,17.0,2.0,5.0,2.0,3.0,114.0,76.0,48.0,23.0,17.0,8.0,12.0,18.0,2410.0,52.0,985.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,VA25,,,Valentin Vacherot,R,193.0,MON,26.856,R0DG,10.0,,Holger Rune,R,188.0,DEN,22.407,2-6 7-6(4) 6-4,3,QF,179.0,7.0,1.0,121.0,83.0,54.0,19.0,15.0,7.0,10.0,12.0,4.0,98.0,67.0,49.0,13.0,15.0,2.0,4.0,202.0,263.0,11.0,3090.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,D643,4.0,,Novak Djokovic,R,188.0,SRB,38.344,BU13,,,Zizou Bergs,R,185.0,BEL,26.311,6-3 7-5,3,QF,110.0,6.0,1.0,67.0,49.0,39.0,8.0,11.0,4.0,5.0,7.0,4.0,64.0,42.0,32.0,7.0,10.0,6.0,9.0,4.0,4830.0,45.0,1089.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,RC91,,,Arthur Rinderknech,R,196.0,FRA,30.174,AG37,12.0,,Felix Auger-Aliassime,R,193.0,CAN,25.128,6-3 6-4,3,QF,88.0,5.0,1.0,54.0,34.0,29.0,13.0,10.0,3.0,3.0,8.0,3.0,57.0,41.0,26.0,10.0,9.0,0.0,2.0,54.0,932.0,13.0,2755.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,MM58,16.0,,Daniil Medvedev,R,198.0,RUS,29.618,DH58,7.0,,Alex de Minaur,R,183.0,AUS,26.601,6-4 6-4,3,QF,113.0,5.0,6.0,69.0,42.0,33.0,14.0,10.0,6.0,6.0,1.0,1.0,71.0,49.0,34.0,8.0,10.0,4.0,6.0,18.0,2410.0,8.0,3545.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,VA25,,,Valentin Vacherot,R,193.0,MON,26.856,D643,4.0,,Novak Djokovic,R,188.0,SRB,38.344,6-3 6-4,3,SF,113.0,5.0,6.0,69.0,42.0,33.0,14.0,10.0,6.0,6.0,1.0,1.0,71.0,49.0,34.0,8.0,10.0,4.0,6.0,202.0,263.0,4.0,4830.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,RC91,,,Arthur Rinderknech,R,196.0,FRA,30.174,MM58,16.0,,Daniil Medvedev,R,198.0,RUS,29.618,4-6 6-2 6-4,3,SF,149.0,12.0,6.0,111.0,75.0,51.0,18.0,14.0,10.0,11.0,11.0,4.0,78.0,51.0,39.0,12.0,14.0,3.0,6.0,54.0,932.0,18.0,2410.0
2025-5014,Shanghai,Hard,96.0,M,20250924,,VA25,,,Valentin Vacherot,R,193.0,MON,26.856,RC91,,,Arthur Rinderknech,R,196.0,FRA,30.174,4-6 6-3 6-3,3,F,134.0,8.0,1.0,72.0,49.0,38.0,17.0,14.0,0.0,1.0,11.0,1.0,89.0,63.0,43.0,14.0,14.0,11.0,14.0,202.0,263.0,54.0,932.0
2025-429,Stockholm,Hard,28.0,250,20251013,1.0,F0BY,,,Jacob Fearnley,R,183.0,GBR,24.246,GJ37,5.0,,Tallon Griekspoor,R,188.0,NED,29.281,6-3 6-7(6) 7-6(5),3,R32,164.0,6.0,5.0,101.0,58.0,45.0,26.0,16.0,2.0,3.0,12.0,3.0,113.0,78.0,56.0,15.0,17.0,4.0,7.0,81.0,764.0,27.0,1615.0
2025-429,Stockholm,Hard,28.0,250,20251013,2.0,KI95,,,Miomir Kecmanovic,R,183.0,SRB,26.119,MP20,6.0,,Alexandre Muller,R,183.0,FRA,28.695,6-4 6-1,3,R32,83.0,2.0,2.0,46.0,32.0,22.0,7.0,8.0,3.0,5.0,1.0,1.0,64.0,39.0,23.0,6.0,9.0,9.0,15.0,49.0,1066.0,43.0,1165.0
2025-429,Stockholm,Hard,28.0,250,20251013,3.0,K0AH,,,Sebastian Korda,R,196.0,USA,25.273,P09Z,7.0,,Alexei Popyrin,R,196.0,AUS,26.19,6-7(4) 6-1 6-3,3,R32,143.0,13.0,4.0,92.0,51.0,34.0,24.0,14.0,3.0,6.0,9.0,5.0,112.0,73.0,46.0,12.0,14.0,13.0,20.0,60.0,920.0,48.0,1090.0
2025-429,Stockholm,Hard,28.0,250,20251013,4.0,B0JG,,,Leo Borg,R,183.0,SWE,22.415,O513,,,Sebastian Ofner,R,191.0,AUT,29.421,6-3 6-4,3,R32,75.0,2.0,4.0,65.0,42.0,31.0,15.0,10.0,1.0,1.0,5.0,2.0,52.0,26.0,23.0,12.0,9.0,1.0,3.0,622.0,57.0,140.0,463.0
2025-429,Stockholm,Hard,28.0,250,20251013,5.0,Y218,,,Elias Ymer,R,185.0,SWE,29.509,Y268,,,Mikael Ymer,R,185.0,SWE,27.094,6-2 7-6(4),3,R32,90.0,12.0,3.0,63.0,37.0,30.0,15.0,10.0,1.0,1.0,3.0,5.0,69.0,43.0,30.0,13.0,10.0,2.0,4.0,243.0,225.0,617.0,57.0
2025-429,Stockholm,Hard,28.0,250,20251013,6.0,C977,,,Marin Cilic,R,198.0,CRO,37.04,B0U4,,,Nicolai Budkov Kjaer,R,191.0,NOR,19.116,7-5 6-3,3,R32,93.0,12.0,2.0,59.0,34.0,29.0,16.0,11.0,0.0,0.0,2.0,2.0,71.0,33.0,27.0,19.0,10.0,5.0,7.0,92.0,684.0,136.0,473.0
2025-429,Stockholm,Hard,28.0,250,20251013,7.0,EA24,,,Tomas Martin Etcheverry,R,196.0,ARG,26.24,L0GH,,,Mark Lajal,R,191.0,EST,22.423,7-6(5) 6-7(5) 6-3,3,R32,175.0,9.0,2.0,104.0,73.0,50.0,18.0,16.0,2.0,5.0,8.0,2.0,100.0,61.0,47.0,18.0,17.0,4.0,9.0,63.0,880.0,149.0,423.0
2025-429,Stockholm,Hard,28.0,250,20251013,8.0,MQ75,,,Kamil Majchrzak,R,183.0,POL,29.749,M0JZ,,,Filip Misolic,R,180.0,AUT,24.181,6-2 6-2,3,R32,80.0,2.0,3.0,59.0,31.0,24.0,14.0,8.0,7.0,7.0,1.0,3.0,60.0,37.0,19.0,10.0,8.0,2.0,6.0,75.0,818.0,95.0,663.0
2025-429,Stockholm,Hard,28.0,250,20251013,9.0,BK40,,,Matteo Berrettini,R,196.0,ITA,29.503,Z0A1,,,Giulio Zeppieri,L,183.0,ITA,23.849,6-4 6-2,3,R32,80.0,6.0,2.0,61.0,33.0,26.0,13.0,9.0,4.0,5.0,5.0,2.0,50.0,35.0,22.0,6.0,9.0,4.0,8.0,61.0,905.0,160.0,362.0
2025-429,Stockholm,Hard,28.0,250,20251013,10.0,K0AZ,,,Aleksandar Kovacevic,R,183.0,USA,27.124,U182,8.0,,Camilo Ugo Carabelli,R,185.0,ARG,26.324,4-6 7-5 4-0 RET,3,R32,124.0,13.0,3.0,89.0,59.0,39.0,15.0,13.0,7.0,10.0,3.0,2.0,77.0,44.0,30.0,14.0,13.0,4.0,9.0,69.0,862.0,50.0,1053.0
2025-429,Stockholm,Hard,28.0,250,20251013,11.0,F724,,,Marton Fucsovics,R,188.0,HUN,33.678,D0C1,,,Jesper de Jong,R,180.0,NED,25.369,6-1 6-2,3,R32,66.0,3.0,2.0,51.0,32.0,24.0,9.0,7.0,4.0,5.0,2.0,6.0,41.0,25.0,10.0,6.0,8.0,0.0,6.0,55.0,986.0,82.0,760.0
2025-429,Stockholm,Hard,28.0,250,20251013,12.0,SU87,,,Lorenzo Sonego,R,191.0,ITA,30.426,F0DM,,,Arthur Fery,R,175.0,GBR,23.255,6-4 6-2,3,R32,96.0,3.0,1.0,60.0,44.0,33.0,7.0,9.0,3.0,4.0,0.0,2.0,60.0,28.0,14.0,18.0,9.0,8.0,12.0,47.0,1105.0,221.0,251.0
2025-429,Stockholm,Hard,28.0,250,20251013,13.0,SU55,3.0,,Denis Shapovalov,L,185.0,CAN,26.497,B0JG,,,Leo Borg,R,183.0,SWE,22.415,6-2 5-7 6-1,3,R16,128.0,6.0,8.0,78.0,47.0,39.0,12.0,13.0,4.0,7.0,0.0,6.0,104.0,63.0,35.0,16.0,14.0,11.0,18.0,23.0,1838.0,622.0,57.0
2025-429,Stockholm,Hard,28.0,250,20251013,14.0,RH16,2.0,,Casper Ruud,R,183.0,NOR,26.809,C977,,,Marin Cilic,R,198.0,CRO,37.04,7-6(2) 6-4,3,R16,109.0,7.0,1.0,51.0,35.0,32.0,11.0,11.0,0.0,1.0,8.0,4.0,96.0,52.0,35.0,20.0,11.0,3.0,5.0,12.0,2945.0,92.0,684.0
2025-429,Stockholm,Hard,28.0,250,20251013,15.0,K0AH,,,Sebastian Korda,R,196.0,USA,25.273,MQ75,,,Kamil Majchrzak,R,183.0,POL,29.749,6-4 4-6 7-5,3,R16,153.0,10.0,5.0,101.0,56.0,46.0,22.0,16.0,9.0,10.0,3.0,1.0,124.0,77.0,52.0,24.0,16.0,10.0,12.0,60.0,920.0,75.0,818.0
2025-429,Stockholm,Hard,28.0,250,20251013,16.0,HH26,4.0,,Ugo Humbert,L,188.0,FRA,27.299,BK40,,,Matteo Berrettini,R,196.0,ITA,29.503,7-6(5) 6-3,3,R16,92.0,4.0,2.0,59.0,40.0,32.0,13.0,10.0,0.0,0.0,9.0,2.0,65.0,41.0,31.0,12.0,11.0,0.0,2.0,25.0,1725.0,61.0,905.0
2025-429,Stockholm,Hard,28.0,250,20251013,17.0,EA24,,,Tomas Martin Etcheverry,R,196.0,ARG,26.24,KI95,,,Miomir Kecmanovic,R,183.0,SRB,26.119,6-4 4-6 6-3,3,R16,143.0,19.0,4.0,117.0,80.0,61.0,13.0,15.0,9.0,11.0,8.0,2.0,74.0,42.0,33.0,16.0,14.0,2.0,5.0,63.0,880.0,49.0,1066.0
2025-429,Stockholm,Hard,28.0,250,20251013,18.0,SU87,,,Lorenzo Sonego,R,191.0,ITA,30.426,K0AZ,,,Aleksandar Kovacevic,R,183.0,USA,27.124,7-6(3) 6-1,3,R16,84.0,5.0,1.0,62.0,40.0,31.0,16.0,10.0,1.0,1.0,7.0,4.0,52.0,28.0,20.0,11.0,9.0,1.0,3.0,47.0,1105.0,69.0,862.0
2025-429,Stockholm,Hard,28.0,250,20251013,19.0,Y218,,,Elias Ymer,R,185.0,SWE,29.509,F0BY,,,Jacob Fearnley,R,183.0,GBR,24.246,6-2 6-2,3,R16,75.0,4.0,2.0,46.0,31.0,25.0,9.0,8.0,2.0,2.0,1.0,7.0,51.0,30.0,19.0,7.0,8.0,3.0,7.0,243.0,225.0,81.0,764.0
2025-429,Stockholm,Hard,28.0,250,20251013,20.0,R0DG,1.0,,Holger Rune,R,188.0,DEN,22.459,F724,,,Marton Fucsovics,R,188.0,HUN,33.678,6-4 6-4,3,R16,108.0,6.0,2.0,70.0,47.0,32.0,13.0,10.0,8.0,9.0,1.0,0.0,68.0,42.0,26.0,13.0,10.0,7.0,10.0,11.0,3090.0,55.0,986.0
2025-429,Stockholm,Hard,28.0,250,20251013,21.0,R0DG,1.0,,Holger Rune,R,188.0,DEN,22.459,EA24,,,Tomas Martin Etcheverry,R,196.0,ARG,26.24,6-7(4) 6-3 6-4,3,QF,153.0,12.0,8.0,81.0,48.0,40.0,17.0,15.0,2.0,5.0,7.0,3.0,120.0,81.0,52.0,16.0,16.0,3.0,9.0,11.0,3090.0,63.0,880.0
2025-429,Stockholm,Hard,28.0,250,20251013,22.0,HH26,4.0,,Ugo Humbert,L,188.0,FRA,27.299,SU87,,,Lorenzo Sonego,R,191.0,ITA,30.426,6-7(3) 6-0 6-3,3,QF,163.0,8.0,1.0,110.0,74.0,48.0,24.0,13.0,12.0,12.0,2.0,4.0,90.0,59.0,39.0,16.0,14.0,4.0,9.0,25.0,1725.0,47.0,1105.0
2025-429,Stockholm,Hard,28.0,250,20251013,23.0,RH16,2.0,,Casper Ruud,R,183.0,NOR,26.809,K0AH,,,Sebastian Korda,R,196.0,USA,25.273,6-7(5) 6-4 6-4,3,QF,150.0,11.0,3.0,100.0,58.0,46.0,24.0,16.0,6.0,7.0,14.0,4.0,109.0,67.0,48.0,22.0,16.0,0.0,3.0,12.0,2945.0,60.0,920.0
2025-429,Stockholm,Hard,28.0,250,20251013,24.0,SU55,3.0,,Denis Shapovalov,L,185.0,CAN,26.497,Y218,,,Elias Ymer,R,185.0,SWE,29.509,6-4 6-7(3) 6-1,3,QF,156.0,5.0,3.0,91.0,60.0,40.0,18.0,15.0,3.0,6.0,2.0,2.0,107.0,64.0,42.0,16.0,14.0,8.0,14.0,23.0,1838.0,243.0,225.0
2025-429,Stockholm,Hard,28.0,250,20251013,25.0,HH26,4.0,,Ugo Humbert,L,188.0,FRA,27.299,R0DG,1.0,,Holger Rune,R,188.0,DEN,22.459,4-6 2-2 RET,3,SF,83.0,2.0,2.0,47.0,27.0,20.0,9.0,7.0,3.0,5.0,4.0,3.0,52.0,30.0,23.0,9.0,7.0,5.0,6.0,25.0,1725.0,11.0,3090.0
2025-429,Stockholm,Hard,28.0,250,20251013,26.0,RH16,2.0,,Casper Ruud,R,183.0,NOR,26.809,SU55,3.0,,Denis Shapovalov,L,185.0,CAN,26.497,6-3 6-4,3,SF,79.0,2.0,1.0,63.0,41.0,34.0,9.0,10.0,4.0,5.0,6.0,4.0,54.0,33.0,23.0,9.0,9.0,3.0,6.0,12.0,2945.0,23.0,1838.0
2025-429,Stockholm,Hard,28.0,250,20251013,27.0,RH16,2.0,,Casper Ruud,R,183.0,NOR,26.809,HH26,4.0,,Ugo Humbert,L,188.0,FRA,27.299,6-2 6-3,3,F,66.0,2.0,0.0,39.0,24.0,22.0,14.0,9.0,0.0,0.0,5.0,1.0,49.0,34.0,20.0,7.0,8.0,3.0,6.0,12.0,2945.0,25.0,1725.0
2025-7485,Brussels,Hard,28.0,250,20251013,1.0,BM95,,,Benjamin Bonzi,R,183.0,FRA,29.344,O522,,,Reilly Opelka,R,211.0,USA,28.126,6-4 6-4,3,R32,69.0,7.0,1.0,52.0,35.0,31.0,11.0,10.0,0.0,0.0,13.0,2.0,54.0,39.0,29.0,5.0,10.0,1.0,3.0,53.0,1005.0,62.0,895.0
2025-7485,Brussels,Hard,28.0,250,20251013,2.0,GC88,,,Marcos Giron,R,180.0,USA,32.222,B0GG,,,Mattia Bellucci,L,175.0,ITA,24.367,6-3 6-4,3,R32,78.0,10.0,0.0,55.0,38.0,31.0,11.0,10.0,1.0,1.0,5.0,3.0,63.0,43.0,29.0,8.0,9.0,2.0,4.0,54.0,1000.0,71.0,837.0
2025-7485,Brussels,Hard,28.0,250,20251013,3.0,C0DF,,,Francisco Comesana,R,178.0,ARG,25.018,GB88,,,David Goffin,R,180.0,BEL,34.85,7-6(5) 6-4,3,R32,95.0,9.0,2.0,70.0,42.0,33.0,13.0,11.0,2.0,4.0,5.0,6.0,63.0,30.0,22.0,15.0,11.0,0.0,3.0,68.0,867.0,105.0,609.0
